"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","Symbol"
"ENSG00000187950",11.5349578585877,-21.336015694391,2.72745608337687,-7.82267983137416,5.17105054155392e-15,1.55162542549867e-10,"ENSG00000187950","OVCH1"
"ENSG00000243238",219.531633681326,7.05597074140236,0.985833016630477,7.1573690699864,8.22400725070876e-13,1.23384780782384e-08,"ENSG00000243238","IGKV2-30"
"ENSG00000102024",5.21902388072253,6.34214900147207,1.02577274501903,6.18280124156976,6.29739835898704e-10,6.06649071249266e-06,"ENSG00000102024","PLS3"
"ENSG00000173988",2.23087473074434,4.46694695398917,0.727135670353191,6.14320976966987,8.08703687594836e-10,6.06649071249266e-06,"ENSG00000173988","LRRC63"
"ENSG00000141576",95.8503709427956,3.28915653317104,0.557978614261003,5.89477167960507,3.75199808734852e-09,2.25164909217959e-05,"ENSG00000141576","RNF157"
"ENSG00000143344",79.6285040672143,2.24787139569312,0.390700042344169,5.75344548776106,8.74426538045958e-09,4.37300711676783e-05,"ENSG00000143344","RGL1"
"ENSG00000145555",8.94743729436784,5.97685099912154,1.04409723175932,5.7244199269166,1.03787744371057e-08,4.44893579656848e-05,"ENSG00000145555","MYO10"
"ENSG00000118193",17.3822813464149,2.34124414888892,0.413363419881449,5.66388808559883,1.4798094119629e-08,5.55039515191986e-05,"ENSG00000118193","KIF14"
"ENSG00000123191",14.8833677673865,2.50815525205384,0.447850082653106,5.60043494286144,2.13814642296852e-08,7.12858017417705e-05,"ENSG00000123191","ATP7B"
"ENSG00000197794",87.9303144787914,9.60212234240135,1.73601200107396,5.53113822742074,3.18159478930909e-08,9.54669332480086e-05,"ENSG00000197794","IGKV7-3"
"ENSG00000076706",138.384162553093,3.60298911188379,0.671507133549677,5.36552619007621,8.07135668411355e-08,0.000220171935148647,"ENSG00000076706","MCAM"
"ENSG00000211896",23390.8883099334,3.64033677028937,0.682486765980405,5.33393019725439,9.61094813239006e-08,0.000240321758050414,"ENSG00000211896","IGHG1"
"ENSG00000184661",23.7560348291103,1.85496688342603,0.351295658705963,5.28035811845502,1.28931632218095e-07,0.000297594042795089,"ENSG00000184661","CDCA2"
"ENSG00000115884",5.8020250376762,2.76349879605731,0.529442006046721,5.2196440110448,1.79267373850276e-07,0.000381393462159737,"ENSG00000115884","SDC1"
"ENSG00000239951",16475.0699155552,-8.67102798339022,1.66487291942244,-5.20822213049045,1.90658599359996e-07,0.000381393462159737,"ENSG00000239951","IGKV3-20"
"ENSG00000204099",149.129596389489,3.86387851788038,0.793127528841802,4.87169891016489,1.10642694062645e-06,0.00202565740304703,"ENSG00000204099","NEU4"
"ENSG00000146670",87.1314317976491,1.34059412722442,0.275942226111785,4.85824205347007,1.18432570625707e-06,0.00202565740304703,"ENSG00000146670","CDCA5"
"ENSG00000211662",8954.33374850242,-8.49830452007354,1.75109009624043,-4.85315092485491,1.21515141154591e-06,0.00202565740304703,"ENSG00000211662","IGLV3-21"
"ENSG00000159788",692.581778957395,2.56703023935938,0.542203641758337,4.73443931699654,2.19661477892501e-06,0.00346903279244336,"ENSG00000159788","RGS12"
"ENSG00000233487",1.7365668548989,2.94818136934528,0.640349617262974,4.60401832040846,4.14415983538722e-06,0.00621748300103145,"ENSG00000233487","RPSAP69"
"ENSG00000154153",30.9470271804535,3.20732590590635,0.701815816320498,4.57003936263765,4.87632616589556e-06,0.00696757347304105,"ENSG00000154153","RETREG1"
"ENSG00000259420",2.3904484774929,4.17281383877099,0.92098205938134,4.53083075426468,5.87521929389683e-06,0.00801326500603037,"ENSG00000259420",""
