"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","Symbol"
"ENSG00000211644",74.7541104459484,3.44815511388736,0.476991457993512,7.22896617141153,4.86684632443307e-13,1.20965465393784e-08,"ENSG00000211644","IGLV1-51"
"ENSG00000160200",19.4905503991272,2.59533576982798,0.370806760112241,6.99915980237898,2.5750202547365e-12,3.20010642157379e-08,"ENSG00000160200","CBS"
"ENSG00000172164",323.549055759935,3.10344122926364,0.495955702162627,6.25749682024224,3.91205629313444e-10,2.62700956420424e-06,"ENSG00000172164","SNTB1"
"ENSG00000164754",15536.6514139037,0.657197431908315,0.105443780977349,6.23268082590372,4.58519784015422e-10,2.62700956420424e-06,"ENSG00000164754","RAD21"
"ENSG00000147789",2193.36183347164,0.487681173498342,0.0785264116512389,6.21040950736793,5.28467021565931e-10,2.62700956420424e-06,"ENSG00000147789","ZNF7"
"ENSG00000133740",4130.62281898113,0.768329038854858,0.125930984678502,6.10119138523678,1.05280755571959e-09,4.36125529956841e-06,"ENSG00000133740","E2F5"
"ENSG00000266289",12.5746137438751,1.5959930191323,0.263817704693164,6.04960543110075,1.4520101490016e-09,5.15567317906211e-06,"ENSG00000266289",""
"ENSG00000170631",635.849963938564,0.764364039885361,0.129982424166947,5.88051842227244,4.08983483032661e-09,1.2706605588471e-05,"ENSG00000170631","ZNF16"
"ENSG00000253981",93.0376465652776,-1.27856156250528,0.221489684755935,-5.77255579154469,7.80780795221704e-09,2.15625629613727e-05,"ENSG00000253981","ALG1L13P"
"ENSG00000136404",30.5998143280513,3.63853401100324,0.649001363155358,5.60635804108819,2.06628300358315e-08,5.13574640540593e-05,"ENSG00000136404","TM6SF1"
"ENSG00000139304",808.736035147215,3.73264504549875,0.669808817677108,5.57270216066062,2.50818170812151e-08,5.63529463612765e-05,"ENSG00000139304","PTPRQ"
"ENSG00000239951",13425.829326259,-7.90932293440661,1.4229189202034,-5.55851975970351,2.72072161068323e-08,5.63529463612765e-05,"ENSG00000239951","IGKV3-20"
"ENSG00000129292",5583.23585487067,0.621311286245737,0.113353430256436,5.48118645232142,4.22482941929213e-08,8.07754886280815e-05,"ENSG00000129292","PHF20L1"
"ENSG00000148143",5.03682820118616,3.43351361747848,0.629265450492776,5.45638349410366,4.85929854591725e-08,8.62699038276952e-05,"ENSG00000148143","ZNF462"
"ENSG00000137968",590.051144536627,-5.8856576782268,1.11380928367666,-5.28425984994339,1.26213995650154e-07,0.000196065553867786,"ENSG00000137968","SLC44A5"
"ENSG00000070756",101584.608875109,0.523710019756901,0.0993929812406798,5.26908452910512,1.37105821035454e-07,0.00020045677540213,"ENSG00000070756","PABPC1"
"ENSG00000172167",521.538762017286,0.641327945297354,0.122544437483693,5.23343171233453,1.66391496091863e-07,0.000229758924186848,"ENSG00000172167","MTBP"
"ENSG00000153310",5881.03392590199,0.473919735753542,0.0921290036533967,5.14408836479444,2.68822987668565e-07,0.000351662913605378,"ENSG00000153310","FAM49B"
"ENSG00000120963",12816.843208368,0.655212167735164,0.128495184195054,5.09911847544855,3.41238926833465e-07,0.000424074676322289,"ENSG00000120963","ZNF706"
"ENSG00000182983",3.47404221011015,3.13462209054274,0.621755334897891,5.04156846689145,4.61731593629807e-07,0.000546492321888993,"ENSG00000182983","ZNF662"
"ENSG00000147687",869.765526453216,0.552042535627927,0.110236909095437,5.00778314774773,5.50605178377037e-07,0.000622058714025512,"ENSG00000147687","TATDN1"
"ENSG00000198169",4109.73763741052,0.467391477625025,0.0935381072112815,4.99680281715871,5.82886148208921e-07,0.000629897183205771,"ENSG00000198169","ZNF251"
"ENSG00000182307",2382.37046782866,0.669269323267364,0.134769946618686,4.96601312131535,6.83433327549282e-07,0.000707780639843226,"ENSG00000182307","C8orf33"
"ENSG00000104299",1604.43080847596,-0.571890280291072,0.116127084704654,-4.92469333700713,8.44927540544705e-07,0.000840026960809546,"ENSG00000104299","INTS9"
"ENSG00000175262",15.1738160096068,2.77346587855129,0.565081919027138,4.90807754621873,9.19734904140889e-07,0.0008792311939393,"ENSG00000175262","C1orf127"
"ENSG00000164932",22.7170097744847,1.32608104992815,0.270939243814323,4.89438529191777,9.86134742199412e-07,0.000885823212725453,"ENSG00000164932","CTHRC1"
"ENSG00000111962",131.222261018583,-3.29029247251974,0.67257945945599,-4.89205019014567,9.97909875530585e-07,0.000885823212725453,"ENSG00000111962","UST"
"ENSG00000147654",2275.07748769858,0.698302268082798,0.143646697268457,4.86124833610173,1.16647808292709e-06,0.000966427091705098,"ENSG00000147654","EBAG9"
"ENSG00000187954",4604.59975297664,0.617913867266624,0.127758208226988,4.83658839492156,1.32086547663508e-06,0.001059035852315,"ENSG00000187954","CYHR1"
"ENSG00000147679",1361.87525968455,0.626324049118397,0.131301085264773,4.77013611772815,1.841014722679e-06,0.00142995065413083,"ENSG00000147679","UTP23"
"ENSG00000156469",1361.55108129717,0.659614024769151,0.140643199859423,4.68998163742331,2.73229567763407e-06,0.00200081632909304,"ENSG00000156469","MTERF3"
"ENSG00000189376",233.511802274715,0.758162425711132,0.161777803608575,4.68644281724534,2.77994443715488e-06,0.00200081632909304,"ENSG00000189376","C8orf76"
"ENSG00000155099",323.977929936,0.994069214721382,0.212240357640031,4.68369553168285,2.81748426949332e-06,0.00200081632909304,"ENSG00000155099","TMEM55A"
"ENSG00000147669",2876.37060077305,0.642020158614676,0.137508507874828,4.66894862388514,3.02745069085053e-06,0.00209020241447472,"ENSG00000147669","POLR2K"
