"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","Symbol"
"ENSG00000260773",121.135508223164,-1.18193959775688,0.137270845104753,-8.61027406697268,7.28861130001962e-18,1.2041003313707e-13,"ENSG00000260773",""
"ENSG00000113108",3642.66619307788,-0.735485332382953,0.0855632349839885,-8.59581025098671,8.26793237457134e-18,1.2041003313707e-13,"ENSG00000113108","APBB3"
"ENSG00000169435",1380.23619731971,6.45015433793329,0.763293546541905,8.45042430550561,2.90246042676649e-17,2.11349912126069e-13,"ENSG00000169435","RASSF6"
"ENSG00000163520",44.2144085965724,4.58631303433663,0.546736190543436,8.38853017902107,4.92257709376772e-17,2.86759806020345e-13,"ENSG00000163520","FBLN2"
"ENSG00000226763",138.665752295769,1.4434016638541,0.174290724726142,8.28157474313147,1.21557000202128e-16,5.90098457481229e-13,"ENSG00000226763","SRRM5"
"ENSG00000146005",81.7766804604232,2.08276008327129,0.255902830121984,8.13887084515039,3.98981305041117e-16,1.66016121027609e-12,"ENSG00000146005","PSD2"
"ENSG00000165949",43.386771164448,2.37267733571481,0.297716212791481,7.96959397497314,1.59196533355315e-15,5.79614678380032e-12,"ENSG00000165949","IFI27"
"ENSG00000196431",25.8207972332116,3.67879606511571,0.473956217780126,7.76189007994479,8.36729122051082e-15,2.70793434866465e-11,"ENSG00000196431","CRYBA4"
"ENSG00000215174",9.01885855200329,1.67093807814629,0.220897126408056,7.56432691233668,3.89878096165848e-14,1.13559793070227e-10,"ENSG00000215174","NLRP2B"
"ENSG00000101019",2804.40605477008,0.58005601371954,0.0788466031386205,7.35676605750208,1.88419134581832e-13,4.57340344413752e-10,"ENSG00000101019","UQCC1"
"ENSG00000100122",20.645115431914,2.22963466131152,0.311037552196043,7.16837772664251,7.58916715908668e-13,1.70038209109783e-09,"ENSG00000100122","CRYBB1"
"ENSG00000211947",684.87535111932,5.48950316464752,0.783281400181758,7.00834101687299,2.41160441367171e-12,4.68285345046772e-09,"ENSG00000211947","IGHV3-21"
"ENSG00000073670",167.853267714487,0.915806862668723,0.131356960229168,6.9718944551624,3.12701124712988e-12,5.692528537197e-09,"ENSG00000073670","ADAM11"
"ENSG00000196565",35.5531719162653,2.9809918736542,0.432936156291632,6.8855230276636,5.7575599589064e-12,9.31669160683704e-09,"ENSG00000196565","HBG2"
"ENSG00000156076",3.62082733490988,4.0329554005641,0.592196642771071,6.81016255291934,9.74885276768702e-12,1.49449912928642e-08,"ENSG00000156076","WIF1"
"ENSG00000099957",54.2047635012922,1.12822427949112,0.169911718315834,6.64006161949327,3.13552042974317e-11,4.34896683605377e-08,"ENSG00000099957","P2RX6"
"ENSG00000144671",4.21291132082572,1.50739641549455,0.22790651585414,6.61409968839717,3.73819775838022e-11,4.73402113514525e-08,"ENSG00000144671","SLC22A14"
"ENSG00000100258",10011.1310183679,-0.624452205668626,0.0946092657892193,-6.6003282073856,4.10248529817374e-11,4.97887871999611e-08,"ENSG00000100258","LMF2"
"ENSG00000175061",8430.02278786225,0.637985014262387,0.0983651564209891,6.48588420407629,8.82128992387797e-11,1.02775084645117e-07,"ENSG00000175061","LRRC75A-AS1"
"ENSG00000173662",38.2120435130026,2.3910052686336,0.369894277291694,6.46402341269011,1.0195508721892e-10,1.14217147131749e-07,"ENSG00000173662","TAS1R1"
"ENSG00000211941",151.555890638681,-5.27102008279703,0.819132624755996,-6.43487992480725,1.23570977968706e-10,1.33305625010907e-07,"ENSG00000211941","IGHV3-11"
"ENSG00000164330",583.649968407146,-4.5531862653267,0.721128652338517,-6.31397220254856,2.7196280921431e-10,2.82909312285185e-07,"ENSG00000164330","EBF1"
"ENSG00000070404",79.5425988843562,1.54269840125357,0.244978623218646,6.2972776195117,3.0291847675467e-10,3.04245050773561e-07,"ENSG00000070404","FSTL3"
"ENSG00000127419",9317.69668632866,-0.824802618851866,0.131269935941276,-6.28325604745357,3.31554314085807e-10,3.2190608354591e-07,"ENSG00000127419","TMEM175"
"ENSG00000110074",1636.43419122541,0.424936639918264,0.0681102642573785,6.23895156701333,4.405133473816e-10,4.13897815134964e-07,"ENSG00000110074","FOXRED1"
"ENSG00000117090",4061.62601156501,-1.84670063959708,0.297649455872593,-6.20428024698808,5.49477937450676e-10,4.70724820121348e-07,"ENSG00000117090","SLAMF1"
"ENSG00000179761",48.0993035249784,0.916481125570509,0.149009323101826,6.15049519380898,7.72413994107921e-10,6.2494728906615e-07,"ENSG00000179761","PIPOX"
"ENSG00000120162",173.433124126984,-1.99908971848201,0.325568035787694,-6.14031323328569,8.23589161379979e-10,6.48342743338234e-07,"ENSG00000120162","MOB3B"
"ENSG00000233265",7.39226701924111,1.48649335404291,0.243378680526871,6.10773856947913,1.01052697082187e-09,7.7456892313496e-07,"ENSG00000233265","MICF"
"ENSG00000206549",34.2859172469394,1.4379115616503,0.235693964469869,6.10075682202764,1.05567413202703e-09,7.88426165219265e-07,"ENSG00000206549","PRSS50"
"ENSG00000107338",9.0012990897827,1.92544620021597,0.317959945857837,6.05562500968867,1.39873499673847e-09,9.93681810975641e-07,"ENSG00000107338","SHB"
"ENSG00000128805",133.018422857017,-3.2382630726502,0.535772421749767,-6.04410182605972,1.50244605315303e-09,1.04194633786163e-06,"ENSG00000128805","ARHGAP22"
"ENSG00000250361",2.26131111063523,3.18423044721865,0.534272247195991,5.95993983204326,2.523308227356e-09,1.59774779865648e-06,"ENSG00000250361","GYPB"
"ENSG00000061936",12607.9918007467,-0.440551047824654,0.0743531068855062,-5.92511955825926,3.12070259088242e-09,1.93397243329005e-06,"ENSG00000061936","SFSWAP"
"ENSG00000163798",2741.7488392423,0.457907853339623,0.0774936830088337,5.90897006775927,3.44253240975673e-09,2.0889716978955e-06,"ENSG00000163798","SLC4A1AP"
"ENSG00000152894",458.203230686501,-4.31031574070178,0.730366546490753,-5.90157881876145,3.60039345615226e-09,2.14017673872136e-06,"ENSG00000152894","PTPRK"
"ENSG00000104879",6.55174671733733,1.2534269671261,0.212823112216949,5.88952465768084,3.87308018455938e-09,2.25622413071322e-06,"ENSG00000104879","CKM"
"ENSG00000111879",14.101720726952,1.87959485714037,0.319706605501365,5.87912424953741,4.12442705547308e-09,2.35553307538754e-06,"ENSG00000111879","FAM184A"
"ENSG00000121064",1899.82225068111,-0.87863391932889,0.150576353026976,-5.83513879613938,5.37458080778151e-09,3.01048875362023e-06,"ENSG00000121064","SCPEP1"
"ENSG00000248302",178.736550162117,2.31921685815132,0.400648962510158,5.78865060231505,7.0954114962862e-09,3.82718612319127e-06,"ENSG00000248302","BNIP3P41"
"ENSG00000153404",84.9701305661452,3.11170964066651,0.537924348587522,5.78466033158235,7.26589940382991e-09,3.84788821700643e-06,"ENSG00000153404","PLEKHG4B"
"ENSG00000171992",234.895530212595,-2.6662035987328,0.46216975583234,-5.76888375988847,7.97983201391891e-09,4.15051012623957e-06,"ENSG00000171992","SYNPO"
"ENSG00000236287",15148.9639032774,-0.421439880385886,0.0735137111192315,-5.73280649241547,9.87823111510984e-09,5.04777609982113e-06,"ENSG00000236287","ZBED5"
"ENSG00000100442",1666.14134316016,-0.447417042687226,0.0783226386211027,-5.71248684370392,1.11337026401568e-08,5.57628255558239e-06,"ENSG00000100442","FKBP3"
"ENSG00000166147",153.593172650494,2.1104788140232,0.369641190336213,5.7095336483025,1.13286159177117e-08,5.57628255558239e-06,"ENSG00000166147","FBN1"
"ENSG00000169398",2005.69022550137,-2.64486341984896,0.463427975362918,-5.70717254990428,1.14868319200379e-08,5.57628255558239e-06,"ENSG00000169398","PTK2"
"ENSG00000257556",38.8703199556259,1.05564973843836,0.185150044617374,5.7015905160592,1.18694679766392e-08,5.66757366812409e-06,"ENSG00000257556","LINC02298"
"ENSG00000106080",629.422561050083,-0.671113409497954,0.118060249354584,-5.68449933967465,1.31196429628731e-08,6.11672854170778e-06,"ENSG00000106080","FKBP14"
"ENSG00000240053",935.806896522996,-0.399574145632616,0.070341089593689,-5.68052255005823,1.3428384552941e-08,6.11672854170778e-06,"ENSG00000240053","LY6G5B"
"ENSG00000163534",43254.9579785676,-1.28403507762053,0.226384815160218,-5.67191344839887,1.41211319889016e-08,6.32778786831904e-06,"ENSG00000163534","FCRL1"
"ENSG00000128408",8.10342782141926,2.66890766010703,0.471997945866963,5.65448998979179,1.56309707069345e-08,6.89823157243758e-06,"ENSG00000128408","RIBC2"
"ENSG00000197594",31.6679953467274,-3.40930886588203,0.603582946977285,-5.64845127410523,1.61899725085486e-08,7.03828849636561e-06,"ENSG00000197594","ENPP1"
"ENSG00000118200",48.4966211810657,2.18356374684366,0.386895954183812,5.64380093208795,1.66336389805613e-08,7.12482356745306e-06,"ENSG00000118200","CAMSAP2"
"ENSG00000188785",3848.13270179425,-0.468726627244446,0.0831517794385504,-5.63700055981168,1.73037550452323e-08,7.20009247432116e-06,"ENSG00000188785","ZNF548"
"ENSG00000142677",15.1213666655084,1.26377692327296,0.22476206482329,5.62273230701342,1.87960549987483e-08,7.71088301335975e-06,"ENSG00000142677","IL22RA1"
"ENSG00000160224",125.031298243622,-2.82335741949327,0.502391479559314,-5.61983539603389,1.91139477621494e-08,7.73238828427954e-06,"ENSG00000160224","AIRE"
"ENSG00000205250",7142.63778937753,0.37259312672189,0.066423794214499,5.60933218476942,2.03108837875127e-08,8.05714496319941e-06,"ENSG00000205250","E2F4"
"ENSG00000185986",3453.94510438976,-0.555688343547543,0.0990888297566582,-5.6079816959409,2.04699669473944e-08,8.05714496319941e-06,"ENSG00000185986","SDHAP3"
"ENSG00000168477",252.219942270451,1.1649699868563,0.208200928156566,5.5954120722279,2.20098373847992e-08,8.54774044676062e-06,"ENSG00000168477","TNXB"
"ENSG00000115568",3064.27869382254,-0.412968916400508,0.0740178345073009,-5.57931637894344,2.4146569520916e-08,9.25417276889106e-06,"ENSG00000115568","ZNF142"
"ENSG00000130147",84.7902729991924,-3.82708430913956,0.686978283833221,-5.57089561519337,2.53433142838714e-08,9.46377839931183e-06,"ENSG00000130147","SH3BP4"
"ENSG00000189050",1909.8906836307,-0.488359132399464,0.0880278143560974,-5.54778209559893,2.8931613236411e-08,1.0666975933379e-05,"ENSG00000189050","RNFT1"
"ENSG00000135775",2786.35716947529,-0.367234226188342,0.0664447602107983,-5.52691024880335,3.25919583585775e-08,1.18663246388786e-05,"ENSG00000135775","COG2"
"ENSG00000248677",27.9285958997378,1.01454331339964,0.183846232697236,5.51843406587735,3.42033752625666e-08,1.22992803860837e-05,"ENSG00000248677","LINC02102"
"ENSG00000187536",1.30772099322689,2.19311035678978,0.397961748201242,5.5108571783657,3.57090390948314e-08,1.2684111972136e-05,"ENSG00000187536","TPM3P7"
"ENSG00000069869",49.4043782935747,2.03420127359331,0.369640118610184,5.50319397483623,3.72971667150917e-08,1.30886093362708e-05,"ENSG00000069869","NEDD4"
"ENSG00000154269",76.7844051059063,-2.36290077503935,0.430231558226792,-5.49216051183715,3.9704627672888e-08,1.36786003681971e-05,"ENSG00000154269","ENPP3"
