"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","Symbol"
"ENSG00000215568",2.22594580416245,-19.5422379054618,1.96984876772027,-9.9206793057917,3.38444830783209e-23,1.01902354100517e-18,"ENSG00000215568","GAB4"
"ENSG00000154864",96.1067371126084,-23.0104627610763,2.43611373143473,-9.44556178316212,3.53502888661831e-21,5.32180923735954e-17,"ENSG00000154864","PIEZO2"
"ENSG00000240382",750.836744878114,10.3567710656663,1.1258230436811,9.19928857718427,3.60327409326874e-20,3.61636598914095e-16,"ENSG00000240382","IGKV1-17"
"ENSG00000136010",19.612242606285,3.6009397423662,0.437930863043852,8.22262152828818,1.99102381414859e-16,1.49869340050499e-12,"ENSG00000136010","ALDH1L2"
"ENSG00000172380",7.97037094094123,6.73150980056408,0.837067221780125,8.04177923279412,8.85433075025181e-16,5.33190089118663e-12,"ENSG00000172380","GNG12"
"ENSG00000152822",9.93730779113184,4.76140688604512,0.616756733453017,7.72007280631957,1.16263276449466e-14,5.83428498436162e-11,"ENSG00000152822","GRM1"
"ENSG00000147852",26.1469218040375,2.97628336903453,0.401585826990921,7.4113257216665,1.25043044212994e-13,5.37845859744149e-10,"ENSG00000147852","VLDLR"
"ENSG00000086548",1.03891287779737,-17.3101669856144,2.40179358299633,-7.20718345996216,5.71210227435902e-13,2.14982109223345e-09,"ENSG00000086548","CEACAM6"
"ENSG00000160200",20.4169437506726,3.34178427867935,0.468176764102314,7.13786871735704,9.47890949704702e-13,3.17111651162876e-09,"ENSG00000160200","CBS"
"ENSG00000186094",11.0672457587605,2.91311455485101,0.433968262703547,6.71273640312499,1.91007988695287e-11,5.75105953162639e-08,"ENSG00000186094","AGBL4"
"ENSG00000143776",7.89389724783023,4.11704483315774,0.626287867603376,6.57372599107258,4.90715006107608e-11,1.34317619262672e-07,"ENSG00000143776","CDC42BPA"
"ENSG00000135069",43.7697523900981,2.8980355469691,0.448984924005121,6.45463887989264,1.08477258719827e-10,2.72178481899606e-07,"ENSG00000135069","PSAT1"
"ENSG00000196517",33.755926077964,2.44391330581957,0.397987738805582,6.14067486891456,8.21716195953526e-10,1.82223704538214e-06,"ENSG00000196517","SLC6A9"
"ENSG00000111110",10.2695409159977,5.03371873001663,0.820384615015506,6.13580342425302,8.47298768984355e-10,1.82223704538214e-06,"ENSG00000111110","PPM1H"
"ENSG00000092621",153.152245499137,5.96032966361864,0.984768418213668,6.05251910335473,1.42598081767651e-09,2.64721934038414e-06,"ENSG00000092621","PHGDH"
"ENSG00000151012",17.4999912922345,5.36993683695809,0.887989034570683,6.04730084257662,1.47292567660471e-09,2.64721934038414e-06,"ENSG00000151012","SLC7A11"
"ENSG00000107562",0.539059397424819,-14.9383084650557,2.47120891014775,-6.04493954505957,1.49466036024213e-09,2.64721934038414e-06,"ENSG00000107562","CXCL12"
"ENSG00000172164",313.908377412854,3.70672028550235,0.615937777769079,6.01801094085843,1.76573262373789e-09,2.95358019822911e-06,"ENSG00000172164","SNTB1"
"ENSG00000073712",61.1257366064886,3.66168752652917,0.612061371683894,5.98254961991016,2.19671558808767e-09,3.48110050745957e-06,"ENSG00000073712","FERMT2"
"ENSG00000146242",3.91955534837909,5.5759859529902,0.945422997145745,5.89787425292619,3.68214406728085e-09,5.54328378608796e-06,"ENSG00000146242","TPBG"
"ENSG00000116729",12.5559876599775,5.86094040042564,1.04762983739795,5.59447639920487,2.2128856711769e-08,3.17275117492692e-05,"ENSG00000116729","WLS"
"ENSG00000123094",5.46703510481632,5.00399741254005,0.966383577300558,5.17806544945428,2.24198583139505e-07,0.000306836142715789,"ENSG00000123094","RASSF8"
"ENSG00000246695",3.06029207277869,5.85636328990987,1.16191995823906,5.0402467471042,4.64932007029104e-07,0.000608636426071274,"ENSG00000246695","RASSF8-AS1"
"ENSG00000100320",9.98181444922174,3.76022750505473,0.752626133865043,4.99614262096431,5.84884118079819e-07,0.000704491368912747,"ENSG00000100320","RBFOX2"
"ENSG00000136404",33.2703433603945,4.12084652932982,0.824809255882806,4.996120618117,5.84950819449954e-07,0.000704491368912747,"ENSG00000136404","TM6SF1"
"ENSG00000182983",3.6764638750593,4.06526343529236,0.815793471908568,4.98320172357053,6.25406902286739e-07,0.000724245246959671,"ENSG00000182983","ZNF662"
"ENSG00000179965",62.8269210472017,1.31319809806719,0.264324193314009,4.96813432627089,6.76001310786678e-07,0.000751333248904016,"ENSG00000179965","ZNF771"
"ENSG00000211900",1679.79590301906,3.31460068339231,0.668034199147288,4.96172304894454,6.98705734807282e-07,0.000751333248904016,"ENSG00000211900","IGHJ6"
"ENSG00000253883",0.255627090215643,-17.1065855453503,3.48048380352648,-4.91500219826266,8.8781463354141e-07,0.000901158430589399,"ENSG00000253883","IGHV3-19"
"ENSG00000213999",38.4154313372524,1.62487574296937,0.330744010817378,4.91278961923985,8.97896074850774e-07,0.000901158430589399,"ENSG00000213999","MEF2B"
"ENSG00000230615",2.61314891641799,2.22808111368091,0.484223132590666,4.60135207039851,4.19757222181463e-06,0.00407692587182634,"ENSG00000230615",""
"ENSG00000070808",112.604402269698,-8.70597569474842,1.89662605944675,-4.590243633628,4.42728933250168e-06,0.00416566420350916,"ENSG00000070808","CAMK2A"
"ENSG00000236404",0.973793163455044,4.34961327347839,0.959001080918949,4.53556660156258,5.74490450163869e-06,0.0052416160496921,"ENSG00000236404","VLDLR-AS1"
"ENSG00000158813",12.0290996648485,3.67676096342106,0.822275846268734,4.47144468623907,7.76929562712918e-06,0.00688016829521272,"ENSG00000158813","EDA"
